Latitude,Longitude,Name,Street,City,State/ZIP,Phone,Details Link,Directions Link
37.9309092,-85.6534216,Jim Beam American Stillhouse,526 Happy Hollow Road,,"Clermont, KY 40110",(502) 215-2295,%2fDistillery%2fJim-Beam-American-Stillhouse-2122,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2122
40.1057611,-77.0371063,Jimmy Jaxxx Shine Shack,220 S 2nd St,suite D,"Dillsburg, PA 17019",6102 4878 5129,%2fDistillery%2fJoadja-Distillery-1257,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1257
37.8889517,-84.5889328,John Distilleries,"No. 110, Pantharapalya, Mysore Road",Karnataka,"Bangalore,  560039",91 9980084813,%2fDistillery%2fJohn-Distilleries-4346,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4346
32.6493589,-85.3791347,John Emerald Distilling Co.,706 N Railroad Ave,,"Opelika, AL 36801",(334) 737-5353,%2fDistillery%2fJohn-Emerald-Distilling-Co-676,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d676
41.8384263,-72.6046051,John Fitch Distilling Company,51 Glendale Rd,unit A,"South Windsor, CT 6028",(860) 514-7733,%2fDistillery%2fJohn-Fitch-Distilling-Company-909,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d909
39.3239508,-83.814926,John Mcculloch Distillery,P.O. Box 112,,"Martinsville, OH 45146",(937) 783-5689,%2fDistillery%2fJohn-Mcculloch-Distillery-649,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d649
42.2299901,-97.0189736,Johnnie Byrd Brewing Company,121 N Pearl St,,"Wayne, NE 68787",(778) 489-8018,%2fDistillery%2fJones-Distilling-4954,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4954
20.6703886,-103.3499298,"Jorge Salles Cuervo Y Sucesores, S.A. De C.V.",Leandro Valle 991,Col.Centro,"Guadalajara, Jalisco C.P.4",(523) 614-9958,%2fDistillery%2fJorge-Salles-Cuervo-Y-Sucesores%2c-SA-De-CV-2560,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2560
-33.625161,18.996857,Jorgensens,"Versailles Farm, Regent Street",,"Wellington, Western Cape 7655",2721864 1777,%2fDistillery%2fJorgensens-1519,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1519
42.8030001,-86.0786848,Jos. A. Magnus & Co.,184 120th Avenue,,"Holland, MI 49424",(571) 329-7596,%2fDistillery%2fJos-A-Magnus-Co-813,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d813
48.0902512,17.0708324,Josef Maurovich,Rosengasse 13,,"Kittsee / Bgld,  A-2421",(760) 362-8550,%2fDistillery%2fJoshua-Tree-Distilling-Company-4664,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4664
45.796556,-63.3772237,Jost Vineyards,48 Vintage Ln,,"Malagash, NS B0K 1E0",(800) 565-4567,%2fDistillery%2fJost-Vineyards-1493,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1493
41.802729,-86.6115773,Journeyman Distillery,109 Generations Dr,,"Three Oaks, MI 49128",(3706) 578-2334,%2fDistillery%2fJSC-Pakruojo-Dvaro-Spirito-Varykla-Ir-Alaus-Darykla-5587,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5587
41.2336445,-95.4191217,Judge Richard Distillery,411 S. Locust Street,,"Carson, IA 51525",(402) 651-6880,%2fDistillery%2fJudge-Richard-Distillery-9931,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9931
38.6043173,-90.7984409,Judgement Tree,125 Boone Country Ln,,"Defiance, MO 63341",(312) 952-7048,%2fDistillery%2fJudson-Moore-Distillery-4345,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4345
33.5341291,-117.0732597,Junction 35,2655 Teaster Ln,ste 280,"Pigeon Forge, TN 37863",(865) 365-1019,%2fDistillery%2fJunction-35-9196,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9196
43.3635602,-80.9839129,Junction 56 Distillery,45 Cambria St,,"Stratford, ON N5A 1G8",(519) 305-5535,%2fDistillery%2fJunction-56-Distillery-1477,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1477
32.8985952,-117.110951,Juneshine,10051 Old Grove Rd,,"San Diego, CA 92131",441496 820601,%2fDistillery%2fJura-Distillery-3879,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3879
45.3876853,-122.3039773,Just A Distillery,34905 SE Gunderson Rd,,"Sandy, OR 97055",(808) 443-6672,%2fDistillery%2fJust-A-Distillery-4135,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4135
28.0369405,-97.5046542,Justice Label,"523 E Sinton St,",," Sinton, TX 78387",(4162) 876-1783,%2fDistillery%2fKaesersSchloss-4623,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4623
52.3675734,4.9041389,Kahia Organic Nopales Gin,,,"Amsterdam,  ",5852593223,%2fDistilling-Consultant%2fKAL-Spirits--9117,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9117
42.2945256,-85.5739105,Kalamazoo Stillhouse,618 East Michigan Ave,,"Kalamazoo, MI 49007",(206) 376-0937,%2fDistillery%2fKalamazoo-Stillhouse-955,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d955
33.529118,-117.1791946,Kalifornia Distilleries,41638 Eastman Dr,ste A,"Murrieta, CA 92562",6104 0881 8012,%2fDistillery%2fKangaroo-Island-Spirits-1258,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1258
45.3221539,14.4597002,Kapela Distilling Company,Janka Polica Kamova 24,,"Rijeka, PGZ,  51000",(38591) 952-5038,%2fDistillery%2fKapela-Distilling-Company-3568,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3568
47.6884778,-120.2054579,Karma Distillery,14771 Shamel St,,"Entiat, WA 98822",(513) 561-5000,%2fDistillery%2fKarrikin-Spirits-3807,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3807
-33.6052974,150.6442686,Karu Distillery,296 Cabbage Tree Road,,"Grose Vale, NSW 2753",(42) 979-9303,%2fDistillery%2fKaru-Distillery-3836,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3836
-36.7503193,174.6087238,Karven Craft Distiller,846 Coatsville Riverhead Hwy,Riverhead,"Auckland,  820",(845) 750-6000,%2fDistillery%2fKas-Spirits-923,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d923
24.7381293,121.662532,Kavalan Distillery,"326, Section 2, Yuan-shan Road",Yuan-Shan,"Yi-Lan, Yi-Lan 26444",(778) 484-5174,%2fDistillery%2fKelowna-Distillery-1495,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1495
41.9232711,-89.0667097,Kennay Farms Distilling,416 Lincoln Highway,,"Rochelle, IL 61068",(815) 901-1512,%2fDistillery%2fKennay-Farms-Distilling-3609,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3609
38.3362399,-85.4626189,Kentucky Mist Distillery,128 east main st,,"Whitesburg, KY 41858",(606) 335-1204,%2fDistillery%2fKentucky-Mist-Distillery-5756,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5756
33.7162627,-78.8838643,Kentucky Mist Distillery (Myrtle Beach),1315 Celebrity CIR,,"Myrtle Beach, SC 29577",(606) 633-8886,%2fDistillery%2fKentucky-Mist-Moonshine-2697,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2697
37.6933821,-83.9397538,Kentucky Mountain Moonshine,465 Cow Creek Rd,,"Irvine, KY 40472",(859) 608-4100,%2fDistillery%2fKentucky-Mountain-Moonshine-2494,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2494
38.258636,-85.7667446,Kentucky Peerless Distilling,120 N 10th St,,"Louisville, KY 40202",(502) 727-1212,%2fDistillery%2fKentucky-Peerless-Distilling-688,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d688
42.1629933,-75.1246878,Kerrs Creek Distillery,70 Stockton Ave,,"Walton, NY 13856",(607) 441-8342,%2fDistillery%2fKerrs-Creek-Distillery-2471,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2471
24.5608151,-81.8044353,Key West First Legal Rum Distillery,105 Simonton St,,"Key West, FL 33040",(305) 294-1441,%2fDistillery%2fKey-West-First-Legal-Rum-Distillery-689,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d689
36.0981305,-87.3039211,Kiki Vodka Company,1500 Industry Rd,,"Hatfield, PA 19440",44(0) 1496 850011,%2fDistillery%2fKilchoman-Distillery-1446,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1446
-37.5749627,143.8505938,Kilderkin Distillery,14 Hill Street,,"Ballarat, VIC 3350",(6142) 479-1790,%2fDistillery%2fKilderkin-Distillery-3766,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3766
-42.7090347,147.448903,Killara Distillery,32 Ogilvie Lane,,"Richmond, TAS 7025",(40) 509-0203,%2fDistillery%2fKillara-Distillery-1259,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1259
52.0724976,-9.603342,Killarney Brewing & Distilling Company,Killalee,,"Killarney,  V93 FA43",(802) 422-8200,%2fDistillery%2fKillington-Distillery-9418,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9418
54.07805,-6.1213328,Killowen Distillery,29 Kilfeaghan Rd,,"Killowen, Newry, Co. Down BT34 3AW",6108 9250 5422,%2fDistillery%2fKimberley-Rum-Company-1260,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1260
34.1459598,-118.1738415,Kimo Sabe Mezcal,125 Belday Road,,"Pasadena, CA 91105",(808) 226-9842,%2fDistillery%2fKimo-Sabe-Mezcal-136,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d136
43.9949249,-77.2682177,"Kindred, House Of Fine Spirits",66 Gilead Rd,,"Bloomfield, ON K0K 1G0",(503) 548-8377,%2fDistillery%2fKing-Distilling-281,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d281
35.7828479,-83.51841,Kingfly Spirits,2613 Smallman Street,,"Pittsburgh, PA 15222",(412) 392-8928,%2fDistillery%2fKingfly-Spirits-2743,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2743
40.6984715,-73.9777647,Kings County Distillery,63 Flushing Ave,unit 379,"Brooklyn, NY 11205",(347) 689-4211,%2fDistillery%2fKings-County-Distillery-62,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d62
56.299032,-2.6607141,Kingsbarns Company Of Distillers,Kingsbarns,,"St Andrews, Fife KY16 8QE",44(0) 1333 451300,%2fDistillery%2fKingsbarns-Company-Of-Distillers-1447,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1447
43.9949249,-77.2682177,Kinsip House Of Fine Spirits,66 Gilead Rd,,"Bloomfield, ON K0K 1G0",(613) 3931890,%2fDistillery%2fKinsip-House-Of-Fine-Spirits-3737,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3737
48.3358197,8.0283751,Kinzigbrennerei,Urbann 2,,"Biberach,  77781",07835 547794,%2fDistillery%2fKinzigbrennerei-4184,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4184
33.6815291,135.4780642,Kishu Kumano Distillery,Ikuma Kamitonda Nishimuro-gun,,"Wakayama,  649-2103",(303) 517-7697,%2fDistillery%2fKJ-Wood-Distillers-852,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d852
42.2017276,-73.7251985,Klocke Estate Distillery,2554 County Route 27,,"Claverack, NY 12534",518 672 1166,%2fDistillery%2fKlocke-Estate-Distillery-8848,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d8848
40.1655266,-76.8329527,KLYR Rum,506 industrial Dr,,"Lewisberry, PA 17339",(717) 342-1065,%2fDistillery%2fKLYR-Rum-9568,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9568
55.8115287,8.6435263,Knaplund Destilleri Aps,Herningvej 9,,"Tarm, Knaplund 6880",(453) 190-3450,%2fDistillery%2fKnaplund-Destilleri-Aps-3833,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3833
37.9372133,-85.6577027,Knob Creek Distillery,Happy Hollow Rd,,"Clermont, KY 40110",61457 634 333,%2fDistillery%2fKnocklofty-Distillery-2767,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2767
39.117735,-84.5223443,Knox Joseph Distillery,2017 Branch St,,"Cincinnati, OH 45214",(513) 884-8696,%2fDistillery%2fKnox-Joseph-Distillery-3431,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3431
35.9672,-83.92287,Knox Whiskey Works,516 W Jackson Ave,,"Knoxville, TN 37902",(865) 525-2372,%2fDistillery%2fKnox-Whiskey-Works-475,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d475
21.4564861,-158.0594639,Ko Hana Distillers,92-1770 Kunia Rd 227,,"Kunia Camp, HI 96759",(808) 649-0830,%2fDistillery%2fKo-Hana-Distillers-966,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d966
21.3987426,-157.770051,Koala Rum,3-2087 Kaumualii Hwy,,"Lihue, HI 96766",808-246-8900,%2fDistillery%2fKoala-Rum-2353,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2353
57.7907373,-152.4075266,Kodiak Island Brewing & Still,117 Lower Mill Bay,,"Kodiak, AK 99615",(208) 455-8386,%2fDistillery%2fKoenig-Distillery-Winery-965,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d965
49.3443978,17.3038529,Kojetin Distillery,Padl&#195;&#189;ch hrdin&#197;&#175; 865,,"Kojetin,  772 48",420641 753 111,%2fDistillery%2fKojetin-Distillery-2035,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2035
21.9263749,-159.5190946,Koloa Rum Company,2-2741 Kaumualii Hwy,suite C,"Kaloheo, HI 96741",(808) 332-9333,%2fDistillery%2fKoloa-Rum-Company-211,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d211
44.8045202,-106.9521412,Koltiska Distillery,644 Crook Street,,"Sheridan, WY 82801",(307) 673-7307,%2fDistillery%2fKoltiska-Distillery-4704,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4704
30.1505135,-96.791545,Kooper Family Whiskey,100 West,US-290,"Ledbetter, TX 78946",(512) 934-7685,%2fDistillery%2fKooper-Family-Whiskey-1092,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1092
50.3309171,8.1784187,Kornbrennerei Wagner,Neesbacher Strasse 3,,"Huenfelden-Dauborn,  65597",06438 2570,%2fDistillery%2fKornbrennerei-Wagner-4201,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4201
41.9749945,-87.6740353,Koval Distillery,5121 N Ravenswood Ave,,"Chicago, IL 60640",(312) 878-7988,%2fDistillery%2fKoval-Distillery-447,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d447
27.7662558,-82.6599059,Kozuba & Sons Distillery,1960 5th Ave South,,"St Petersburg, FL 33712",(813) 857-8197,%2fDistillery%2fKozuba-Sons-Distillery-212,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d212
51.1873517,-114.4616076,Krang Spirits,315 - 1 St East,,"Cochrane, AB T4C 1Z2",(403) 630-2431,%2fDistillery%2fKrang-Spirits-1183,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1183
40.0457093,-76.3949167,KRISS,15 Prestige Ln,,"Lancaster, PA 17603",(805) 431-4254,%2fDistillery%2fKrobar-Craft-Distillery-19,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d19
42.9696259,-73.7035218,Krooked Tusker Distillery,10303 Country Route 76,,"Hammondsport, NY 14840",(607) 868-3006,%2fDistillery%2fKrooked-Tusker-Distillery-2459,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2459
42.4874062,-77.1288604,Krookid Leyk Distilling,14322 NY-54,,"Hammondsport, NY 14840",43(0) 7221 63690,%2fDistillery%2fKuenz-Naturbrennerei-1301,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1301
42.5277809,-83.0467936,Kuhnhenn Brewing Company,5919 Chicago Road,,"Warren, MI 48092",(888) 429-6786,%2fDistillery%2fKuleana-Sprits-2000,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2000
35.3611768,139.4027683,Kumazawa Brewing,10 7-ch&#197;me Kagawa Chigasaki,,"Kanagawa,  253-0082",(808) 213-3002,%2fDistillery%2fKupu-Spirits-By-Maui-Brewing-Co-1195,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1195
35.3982191,133.7895467,Kurayoshi Distillery,Kamifurukawa Kurayoshi,,"Tottori,  682-0934",08661 929922,%2fDistillery%2fKymsee-Whiskydestillerie-4185,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4185
34.9613437,135.7340368,Kyoto Distillery,"Shimanomazumecho-15, Kisshoin",,"Minami-ku,  601-8363",3540 048 4576,%2fDistillery%2fKyr%25c3%25b6-Distillery-Company-4731,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4731
40.6825293,-74.0066556,La Chaufferie,155 Saint-Jaques,suite 204,"Granby, QC J2G 9A7",(523) 001-0800,%2fDistillery%2fLa-Cofradia%2c-SA-De-CV-2606,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2606
43.8153755,-91.2526758,La Crosse Distilling Co.,129 Vine Street,,"La Crosse, WI 54601",(970) 231-2603,%2fDistillery%2fLa-Crosse-Distilling-Co-2175,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2175
50.3072316,4.2879135,La Distillerie De Biercee,36 Rue de la Roquette,,"Ragnies (Thuin),  B-6532",3271 591 106,%2fDistillery%2fLa-Distillerie-De-Biercee-6963,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d6963
50.6882997,3.0521034,La Distillerie De Wambrechies,1 Rue de la Distillerie,,"Wambrechies,  59118",(412) 307-3052,%2fDistillery%2fLa-Dorita-1126,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1126
35.2782956,-120.6662964,La Esquina Taqueria,1051 Nipomo St,,"San Luis Obispo, CA 93401",(523) 880-1600,%2fDistillery%2fLa-Madrileia%2c-SA-De-CV-2536,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2536
49.2455508,-2.1675708,La Mare Wine Estate,La Rue de la Hougue Mauger,,"St Mary, Co. Durham JE3 3BA",44(0) 1534 481178,%2fDistillery%2fLa-Mare-Wine-Estate-1408,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1408
47.919615,-2.388599,La Reforma,8900 San Mateo Blvd NE,ste I,"Albuquerque, NM 87113",(505) 717-1361,%2fDistillery%2fLa-Reforma-5723,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5723
48.4471364,-64.3253459,La Societe Secrete,1164 QC-132,,"Cap-d&#39;Espoir, QC ",+52 33 3640 3440,%2fDistillery%2fLa-Tequila-Cocina-De-Mexico-3883,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3883
19.4403358,-99.1392896,La Tequilera Garibaldi,Honduras No.1 Plaza Garibaldi (Centro Hist&#195;ƒ&#194;&#179;rico),,"Ciudad de Mexico, Distrito Federal ",44(0) 202 7813 7562,%2fDistillery%2fLadies-And-Gentlemen-1385,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1385
55.635515,-6.126205,Lagavulin Distillery & Visitors Centre,Lagavulin Distillery,,"Port Ellen,  PA42 7DZ",441496 302400,%2fDistillery%2fLagavulin-Distillery-Visitors-Centre-3885,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3885
55.4507341,-5.2363606,Lagg Distillery,Kilmory,,"Kilmory, Isle of Arran KA27 8PG",44 1770 870565,%2fDistillery%2fLagg-Distillery-4255,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4255
47.055222,16.1869611,Lagler Gmb H,Hotelgasse 1,,"Kukmirn,  A-7543",43(0) 3328 32003,%2fDistillery%2fLagler-Gmb-H-2031,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2031
27.1292995,88.4113034,Lahag Spirits,,,"Sikkim,  737128",(732) 542-0312,%2fDistillery%2fLaird-Co-1008,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1008
30.3675742,-91.0236864,Laissez Versez,14141 Airline Hwy,bldg 3 suite u,"Baton Rouge, LA 70817",(518) 793-1536,%2fDistillery%2fLake-George-Distilling-Company-748,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d748
54.6792126,-3.2532827,Lakes Distillery Company,Setmurthy,Near Bassenthwaite Lake,"Cockermouth,  CA13 9SJ",44(0) 1768 788858,%2fDistillery%2fLakes-Distillery-Company-1407,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1407
46.3199396,-111.520119,Lakeside Distillery,201 Broadway St,,"Townsend, MT 59644",(716) 465-5158,%2fDistillery%2fLakeward-Spirits-1031,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1031
40.0395991,-76.3089355,Lancaster Distilleries,112 N. Water St.,,"Lancaster, PA 17603",(717) 774-7487,%2fDistillery%2fLancaster-Distilleries-4139,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4139
50.232569,7.9407162,Landgasthof Gemmer,Rheinstrasse 25,,"Rettert,  56370",06486 91000,%2fDistillery%2fLandgasthof-Gemmer-4179,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4179
47.8461445,16.5281584,Landwirtschaftliche Fachschule Eisenstadt,Neusiedler Str. 4-6,,"Eisenstadt,  07000",441496 302418,%2fDistillery%2fLaphroaig-Distillery-3886,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3886
-42.8828986,147.3319838,Lark Distilling Co.,14 Davey St,,"Hobart, TAS 7000",(6136) 231-9088,%2fDistillery%2fLark-Distilling-Co-4413,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4413
36.0546848,-115.0192483,Las Vegas Distillery,7330 Eastgate Rd,100,"Henderson, NV 89011",(702) 629-7534,%2fDistillery%2fLas-Vegas-Distillery-725,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d725
35.0649919,-85.1967311,Lass & Lions,4295 Cromwell Rd,,"Chattanooga, TN 37421",(423) 414-2770,%2fDistillery%2fLass-Lions-2168,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2168
51.0424777,-114.074573,Last Best Distilling,607 11 Ave SW,,"Calgary, AB T2R 0E1",(587) 353-7387,%2fDistillery%2fLast-Best-Distilling-4957,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4957
-51.7275554,-72.4979611,Last Hope Distillery,Calle Esmeralda 882,,"Puerto Natales,  6160000",+56 9 7201 8585,%2fDistillery%2fLast-Hope-Distillery-2736,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2736
50.6544319,-104.8632146,Last Mountain Distillery,70 Highway 20,,"Lumsden, SK S0G 3C0",(306) 731-3930,%2fDistillery%2fLast-Mountain-Distillery-1474,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1474
42.9656219,-76.4435195,Last Shot Distillery,4022 Mill Rd,,"Skaneatleles, NY 13152",(315) 554-8241,%2fDistillery%2fLast-Shot-Distillery-2476,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2476
43.8098948,-79.525798,Last Straw Distillery,40 Pippin Road,unit 9,"Concord, ON L4K 4M6",(416) 564-5971,%2fDistillery%2fLast-Straw-Distillery-3713,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3713
55.1941836,-118.7975139,Latitude 55 Distillery,12523 101 Street,,"Grande Prairie, AB T8V 5S1",(780) 532-9591,%2fDistillery%2fLatitude-55-Distillery-4042,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4042
-41.470522,147.1339127,Launceston Distillery,,,"Prospect, TAS 7250",6103 6391 9140,%2fDistillery%2fLaunceston-Distillery-1262,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1262
